Frames : 51,,,,,,
Synchro : False,,,,,,
"Duration : 1,539512441",,,,,,
"-3,600315094","3,3686401844","1,5371176004","-0,6841635108","0,1869475394","-0,6624945998","0,2409811169"
"-3,6002910137","3,3687820435","1,5370237827","-0,6843699217","0,1866642684","-0,6622704864","0,241230309"
"-3,6003530026","3,3687274456","1,5370194912","-0,6844846606","0,1868605018","-0,6620928049","0,2412407398"
"-3,6003379822","3,368950367","1,5368329287","-0,684785068","0,1868521273","-0,6615978479","0,2417521328"
"-3,6002829075","3,3687870503","1,5370813608","-0,6846539974","0,1868493855","-0,6619590521","0,2411357015"
"-3,6002292633","3,3688793182","1,5371143818","-0,6845704317","0,1866129637","-0,662062645","0,2412719131"
"-3,600284338","3,3691420555","1,5368082523","-0,6848180294","0,1866069287","-0,6615784168","0,241901055"
"-3,6003422737","3,3689239025","1,5368423462","-0,6847256422","0,1868735254","-0,6616728902","0,2416984439"
"-3,6003055573","3,369004488","1,5369566679","-0,6846623421","0,1868771315","-0,6617631316","0,2416279614"
"-3,6002700329","3,369181633","1,5367872715","-0,6848396063","0,186352551","-0,6616227627","0,2419147491"
"-3,6002357006","3,3691139221","1,5367358923","-0,6848295927","0,1866018921","-0,6616120338","0,2417803854"
"-3,6001152992","3,3690617085","1,5370004177","-0,6845141053","0,186305508","-0,6621076465","0,2415453643"
"-3,600178957","3,3687913418","1,5371953249","-0,6842806339","0,1869242638","-0,6623754501","0,2409941405"
"-3,6002190113","3,3691322804","1,5367041826","-0,6846452951","0,186489135","-0,6618088484","0,2418506444"
"-3,6002147198","3,3688380718","1,5369158983","-0,6844871044","0,1867930889","-0,6621282697","0,2411885411"
"-3,6002702713","3,3688056469","1,5370475054","-0,6846924424","0,186899215","-0,6619567275","0,2409944683"
"-3,6001904011","3,3689379692","1,5369164944","-0,684348464","0,1864252687","-0,6623763442","0,2411854416"
"-3,6002776623","3,3688776493","1,536744833","-0,6844906807","0,1865939647","-0,6621499658","0,2412731498"
"-3,6001322269","3,3689241409","1,536973834","-0,6842401624","0,1864008904","-0,6625060439","0,2411554158"
"-3,6002643108","3,3689873219","1,5367885828","-0,6843093634","0,1864832193","-0,6622831821","0,2415071577"
"-3,6002676487","3,3687512875","1,5370008946","-0,6840571165","0,1868919432","-0,6626652479","0,2408571541"
"-3,6003332138","3,3687911034","1,5368779898","-0,6841989756","0,1867937595","-0,6625074148","0,2409642786"
"-3,6002001762","3,3688585758","1,5369987488","-0,6839575768","0,1866227388","-0,6628329158","0,2408870161"
"-3,6002476215","3,3688056469","1,5368667841","-0,6841441393","0,1868288368","-0,6625473499","0,2409832776"
"-3,6001918316","3,3688936234","1,5369615555","-0,684068501","0,1865284592","-0,662630856","0,2412005961"
"-3,6002664566","3,3687303066","1,5371034145","-0,6838350892","0,1870828271","-0,6628808379","0,2407460362"
"-3,6002454758","3,3690240383","1,5368070602","-0,6841301322","0,1865043789","-0,662499249","0,2414061278"
"-3,6002092362","3,368938446","1,536872983","-0,6840645075","0,1865698993","-0,6626203656","0,2412088811"
"-3,6002354622","3,3688926697","1,5369160175","-0,6840646267","0,1867294461","-0,662635088","0,2410447896"
"-3,6002266407","3,3689219952","1,5368492603","-0,6841499805","0,1866173446","-0,6624961495","0,2412708402"
"-3,6002686024","3,3688802719","1,5369105339","-0,6841445565","0,1866672635","-0,6625908017","0,2409875691"
"-3,6002342701","3,3691210747","1,5368191004","-0,6841524243","0,1861366779","-0,6625288129","0,2415453941"
"-3,6002287865","3,3687260151","1,536968112","-0,6841202974","0,1869818717","-0,6625875235","0,2408216745"
"-3,6002860069","3,368906498","1,5369793177","-0,6839160919","0,1867513508","-0,6627672315","0,2410856932"
"-3,6003360748","3,3686847687","1,5368977785","-0,6841299534","0,1872181743","-0,6624757051","0,2409182489"
"-3,6002345085","3,3688685894","1,5369586945","-0,6839538813","0,1866030991","-0,6627830267","0,2410500348"
"-3,6002562046","3,3690500259","1,5368702412","-0,6840571761","0,1863376498","-0,6626098752","0,2414378226"
"-3,6002674103","3,3688473702","1,5369055271","-0,6840329766","0,1867222637","-0,6626589894","0,241074115"
"-3,6002957821","3,3690848351","1,5367326737","-0,6841090918","0,1861905307","-0,6625277996","0,2416294515"
"-3,6003084183","3,3688688278","1,5367840529","-0,6841329336","0,1865034848","-0,6625662446","0,2412149012"
"-3,6002719402","3,3690524101","1,5368492603","-0,6839572787","0,1862828732","-0,662694037","0,2415324748"
"-3,6001989842","3,3689937592","1,5368605852","-0,6840212345","0,1862378865","-0,6627031565","0,2413606942"
"-3,6002426148","3,3689544201","1,5368499756","-0,6840676069","0,186431095","-0,6626400352","0,2412535399"
"-3,6003139019","3,3689610958","1,5369254351","-0,6840573549","0,1864223927","-0,6626267433","0,2413255423"
"-3,60029459","3,3688724041","1,5369305611","-0,6840932965","0,1866241395","-0,6625853181","0,241181761"
"-3,6001946926","3,368940115","1,5369445086","-0,6841154695","0,1866324544","-0,6625196338","0,241292879"
"-3,6002025604","3,368708849","1,537154913","-0,6840263009","0,1870384514","-0,6626623869","0,2408385277"
"-3,6001381874","3,369197607","1,5368505716","-0,6842997074","0,1859808862","-0,6623275876","0,2417998165"
"-3,6002249718","3,3691489697","1,5367050171","-0,6845510006","0,1865800768","-0,6618881226","0,2418304533"
"-3,6001327038","3,3690798283","1,5370545387","-0,6841804981","0,1863688082","-0,6624682546","0,2414530963"
"-3,6001667976","3,3688936234","1,537019968","-0,6843400598","0,1867430806","-0,6623049378","0,2411594242"
,,,,,,
"-3,6002476823","3,3689203449","1,5369182965",,,,
,,,,,,
"-3,6005698092","3,3671438928","1,5376760001",,,,
"-3,6004087458","3,3680321189","1,5372971483",,,,
