Frames : 51,,,,,,
Synchro : False,,,,,,
"Duration : 1,872165396",,,,,,
"-3,6182332039","3,9689149857","1,5304845572","0,6674133539","-0,2003056109","0,6729747057","-0,2480769455"
"-3,6181800365","3,9691050053","1,5305901766","0,6672904491","-0,2000846863","0,6731299162","-0,248164922"
"-3,6181952953","3,9690408707","1,5306516886","0,667347908","-0,2004154474","0,6730298996","-0,2480143309"
"-3,6181762219","3,9690856934","1,5305505991","0,6676040888","-0,2004759908","0,6726936102","-0,2481885999"
"-3,6181895733","3,9691147804","1,5306526423","0,6676554084","-0,2008775473","0,6725636125","-0,2480782121"
"-3,6181776524","3,9690744877","1,530544281","0,6677258015","-0,2007053494","0,6724954247","-0,2482127249"
"-3,6182215214","3,9690537453","1,5306303501","0,6678218842","-0,2012724429","0,6723328233","-0,2479354441"
"-3,6181221008","3,9690988064","1,5306360722","0,6678778529","-0,2013219595","0,6722246408","-0,2480379492"
"-3,6181485653","3,969268322","1,5307384729","0,667606771","-0,2012208849","0,6725293398","-0,2480234951"
"-3,6182029247","3,9691739082","1,5308077335","0,6674623489","-0,2017287463","0,6726020575","-0,2478024662"
"-3,6181430817","3,9692983627","1,5308052301","0,6673118472","-0,2015093118","0,6728078723","-0,2478277385"
"-3,6181249619","3,9693024159","1,5307486057","0,6672440767","-0,201586619","0,6728491187","-0,2478353381"
"-3,6182026863","3,9693729878","1,5306854248","0,6670656204","-0,2015698105","0,6730837226","-0,2476922125"
"-3,6182124615","3,9693317413","1,5307430029","0,6666807532","-0,2017650455","0,6734520197","-0,2475682348"
"-3,6179940701","3,9691874981","1,5315282345","0,664565146","-0,2032620907","0,6753724217","-0,2467992604"
"-3,6181867123","3,9693710804","1,5309227705","0,6660738587","-0,201651603","0,6741490364","-0,2473972142"
"-3,6180360317","3,9690814018","1,5314185619","0,664465785","-0,2033059895","0,6755298376","-0,2465996444"
"-3,6179997921","3,9688794613","1,5314418078","0,6641285419","-0,2036501914","0,6758559346","-0,2463303655"
"-3,6179609299","3,968981266","1,5313532352","0,6638813019","-0,2033399045","0,6761615276","-0,2464146763"
"-3,6179182529","3,9690415859","1,5311777592","0,663562119","-0,2027096152","0,6763117909","-0,2473792434"
"-3,6181268692","3,9692130089","1,5307176113","0,6641936898","-0,2010577321","0,6761335135","-0,2475198507"
"-3,6181120873","3,9691207409","1,5307580233","0,6638787389","-0,2012069225","0,6764336228","-0,2474235743"
"-3,6180508137","3,9691393375","1,5305982828","0,6638387442","-0,2010761201","0,6764273047","-0,2476542145"
"-3,6181061268","3,968971014","1,5305328369","0,6637812257","-0,2013864219","0,6764571071","-0,2474749535"
"-3,6180222035","3,9692034721","1,5305985212","0,6634647846","-0,2009163201","0,6767917871","-0,2477903664"
"-3,6180281639","3,9690101147","1,5305937529","0,6634517312","-0,2012362182","0,6767801642","-0,2475974858"
"-3,6180460453","3,9688932896","1,5307098627","0,6632353663","-0,2014626265","0,6769710779","-0,2474709451"
"-3,618134737","3,9689774513","1,5305663347","0,6633890867","-0,2012898326","0,6767593622","-0,2477786988"
"-3,6180701256","3,9689087868","1,5307261944","0,6631758809","-0,2012842149","0,6770012379","-0,2476929277"
"-3,6179945469","3,9689276218","1,5308551788","0,6630318165","-0,2010291666","0,6771742702","-0,2478126138"
"-3,6181116104","3,968890667","1,5305991173","0,6634405255","-0,20097965","0,6766759753","-0,2481201142"
"-3,618080616","3,9687926769","1,5306818485","0,663472712","-0,2009809166","0,676672399","-0,2480426729"
"-3,6180121899","3,9686553478","1,5307164192","0,6636540294","-0,2010562569","0,6764901876","-0,2479934692"
"-3,6180372238","3,9686260223","1,5306830406","0,6638602018","-0,2008778453","0,676291585","-0,2481280267"
"-3,618142128","3,968760252","1,5303595066","0,664498806","-0,2003730536","0,6755926013","-0,2487301677"
"-3,6182839871","3,9687988758","1,530548811","0,6644875407","-0,200285092","0,6756449342","-0,2486890405"
"-3,6182284355","3,9687321186","1,530469656","0,6650152802","-0,2001840323","0,6751015186","-0,2488352209"
"-3,6182868481","3,9687128067","1,5304657221","0,6654563546","-0,2001525313","0,6746039391","-0,2490309179"
"-3,6183657646","3,968824625","1,5303202868","0,6660570502","-0,1998757422","0,6739568114","-0,2493992448"
"-3,6184267998","3,968849659","1,5303171873","0,6666103005","-0,1998058856","0,6733380556","-0,2496482432"
"-3,618770361","3,9686455727","1,5304672718","0,6672924161","-0,2003434598","0,6726700068","-0,2491954267"
"-3,6188542843","3,9688439369","1,5305491686","0,6677843332","-0,1998893917","0,6722173691","-0,2494639605"
"-3,6189727783","3,9687387943","1,5305951834","0,6685001254","-0,2002362013","0,6714584231","-0,2493122816"
"-3,6189918518","3,9684603214","1,53089571","0,6690352559","-0,2007327676","0,6709941626","-0,2487270534"
"-3,6190140247","3,9685380459","1,5308488607","0,6698032022","-0,2006994188","0,6700573564","-0,2492118627"
"-3,6190431118","3,9685080051","1,5309569836","0,6703597307","-0,200939998","0,6694079041","-0,249266848"
"-3,6190869808","3,9684667587","1,5310602188","0,6709227562","-0,2010841966","0,6688349843","-0,2491737455"
"-3,6189393997","3,9679298401","1,5317544937","0,6708534956","-0,201993838","0,6690674424","-0,24799788"
"-3,6189587116","3,9680578709","1,5318336487","0,6711594462","-0,2018457502","0,6687411666","-0,2481705099"
"-3,6189496517","3,9679787159","1,5319393873","0,671450913","-0,2021982223","0,6684112549","-0,2479838431"
"-3,6189529896","3,9679195881","1,5318814516","0,6718834639","-0,2024035156","0,6678996086","-0,24802351"
,,,,,,
"-3,618310344","3,9688798774","1,530817878",,,,
